city,country,budget,walkability,aqi,popularity,low_season,medium_season,high_season,interest_type,interest_title,interest_text
Nicosia,Cyprus,Medium,Great,Good,High,"['January', 'February', 'March']","['April', 'May', 'July', 'August', 'December']","['June', 'September', 'October', 'November']",drink,Sfinakia club,Sfinakia club: 1082 Nicosia. Opened in the 1990s and still going strong. Caters for an age group of 20-30s. Has a nice outdoors bar section open in the summer months. Usually packed on a daily basis and even on weekends.
Nicosia,Cyprus,Medium,Great,Good,High,"['January', 'February', 'March']","['April', 'May', 'July', 'August', 'December']","['June', 'September', 'October', 'November']",drink,Zoo Club,Zoo Club: 1060 Nicosia. Started out as a club but over the years has taken over several floors on the same building. Has a restaurant section and a chill-out lounge bar.
Nis,Serbia,not specified,not specified,not specified,Low,"['January', 'February', 'March', 'November', 'December']","['April', 'May', 'June', 'October']","['July', 'August', 'September']",,,
Novi Sad,Serbia,not specified,not specified,not specified,Medium,"['January', 'February', 'March', 'November']","['April', 'May', 'June', 'September', 'October', 'December']","['July', 'August']",see,Vojvodina Museum,"Vojvodina Museum: Entry price for foreigners 100 RSD or 200 RSD with an English speaking guide. Vojvodina from Paleolithic up to the XX century. Also, there's Dinaric Ethnic house ""Brvnara"" in Bački Jarak (15 kilometers north from Novi Sad)."
Novi Sad,Serbia,not specified,not specified,not specified,Medium,"['January', 'February', 'March', 'November']","['April', 'May', 'June', 'September', 'October', 'December']","['July', 'August']",do,EXIT Festival,"EXIT Festival: This festival, founded in 2000 as an onset to the democratic revolution in the country, attracts more and more visitors every year. It has a wider variety of music genres such as Rock, Dance, Reggae, Hip-Hop, Folk, and Techno. Many world famous bands played on the festival (Slayer, Moloko, Iggy Pop, Snoop Dogg, Wu-Tang-Clan, Public Enemy, Billy Idol, Pet Shop Boys, The Cult, HIM and many DJs from around Europe and Asia) and in the year 2004 it was listed as the biggest cultural event of South-Central/Eastern Europe."
Novi Sad,Serbia,not specified,not specified,not specified,Medium,"['January', 'February', 'March', 'November']","['April', 'May', 'June', 'September', 'October', 'December']","['July', 'August']",eat,Mediteraneo Trattoria,"Mediteraneo Trattoria: 8, Rezervacije 021/526-322 Dostava 021/6612-621. Sweet Italian restaurant in center of Novi Sad.Ise Bajica"
Novi Sad,Serbia,not specified,not specified,not specified,Medium,"['January', 'February', 'March', 'November']","['April', 'May', 'June', 'September', 'October', 'December']","['July', 'August']",eat,Dukat,Dukat: Đorđa Rajkovića 12 Novi Sad 525-190
Novi Sad,Serbia,not specified,not specified,not specified,Medium,"['January', 'February', 'March', 'November']","['April', 'May', 'June', 'September', 'October', 'December']","['July', 'August']",eat,Žal za mladost,Žal za mladost: An authentic Serbian restaurant with pre-1930's atmosphere. The food is a mixture of traditional and modern Serbian cuisine.
Novi Sad,Serbia,not specified,not specified,not specified,Medium,"['January', 'February', 'March', 'November']","['April', 'May', 'June', 'September', 'October', 'December']","['July', 'August']",eat,Green House,"Green House: Vegetarian snacks, sandwiches, muffins, cakes. Vojvode Knicánina 1."
Novi Sad,Serbia,not specified,not specified,not specified,Medium,"['January', 'February', 'March', 'November']","['April', 'May', 'June', 'September', 'October', 'December']","['July', 'August']",drink,Martha's Pub,"Martha's Pub: The best honey rakija in town and one of the most popular pubs with an upstairs bar and patio and downstairs bar. A ""must go"" to try the honey rakija..."
Novi Sad,Serbia,not specified,not specified,not specified,Medium,"['January', 'February', 'March', 'November']","['April', 'May', 'June', 'September', 'October', 'December']","['July', 'August']",drink,Cuba Libre,Cuba Libre: Check details at Ulica Laze Telečkog 13 o64
Novi Sad,Serbia,not specified,not specified,not specified,Medium,"['January', 'February', 'March', 'November']","['April', 'May', 'June', 'September', 'October', 'December']","['July', 'August']",drink,"Cafe ""The Sting""","Cafe ""The Sting"": Vojvodina Stadium 458-155"
Novi Sad,Serbia,not specified,not specified,not specified,Medium,"['January', 'February', 'March', 'November']","['April', 'May', 'June', 'September', 'October', 'December']","['July', 'August']",drink,Irish Pub,"Irish Pub: An Irish pub,"
Novi Sad,Serbia,not specified,not specified,not specified,Medium,"['January', 'February', 'March', 'November']","['April', 'May', 'June', 'September', 'October', 'December']","['July', 'August']",drink,Club Hedonista,Club Hedonista: 529-438
Novi Sad,Serbia,not specified,not specified,not specified,Medium,"['January', 'February', 'March', 'November']","['April', 'May', 'June', 'September', 'October', 'December']","['July', 'August']",drink,ROUTE66 Novi Sad,"ROUTE66 Novi Sad: Bulevar Despota Stefana 5. International live concerts, great DJ music, lounge feeling, video performance, garden, promotions, company parties, birthday parties, program for kids with animation, happy hour for coffee, internet & WLAN for free, free parking, open for all kind of events, smiling staff."
Novi Sad,Serbia,not specified,not specified,not specified,Medium,"['January', 'February', 'March', 'November']","['April', 'May', 'June', 'September', 'October', 'December']","['July', 'August']",drink,"Kafe Bar ""Braća Drinić""","Kafe Bar ""Braća Drinić"": Branka Ćopića/474-83-80"
Novi Sad,Serbia,not specified,not specified,not specified,Medium,"['January', 'February', 'March', 'November']","['April', 'May', 'June', 'September', 'October', 'December']","['July', 'August']",drink,club Soul,"club Soul: only electronic music, after parties & free entrance"
Novi Sad,Serbia,not specified,not specified,not specified,Medium,"['January', 'February', 'March', 'November']","['April', 'May', 'June', 'September', 'October', 'December']","['July', 'August']",drink,cafe Porta,cafe Porta: Nice and quiet place in the center of Novi Sad
Oradea,Romania,High,Great,Great,Medium,"['January', 'February', 'March', 'June', 'October', 'November', 'December']","['April', 'May', 'September']","['July', 'August']",see,Criș Land Museum,"Criș Land Museum: History section: historic documents, historic photographs. Art section: painting, sculpture. Ethnography section covering the west of Romania. Natural sciences section."
Oradea,Romania,High,Great,Great,Medium,"['January', 'February', 'March', 'June', 'October', 'November', 'December']","['April', 'May', 'September']","['July', 'August']",see,Baroque Palace,"Baroque Palace: A wonderful Baroque castle in Viennese style with 365 famous windows. Built in honour of Maria Teresa, it was the Roman Catholic bishop's palace until 1945, when the Communist regime took the building into public ownership. It was returned to the Roman Catholic church in 2003."
Oradea,Romania,High,Great,Great,Medium,"['January', 'February', 'March', 'June', 'October', 'November', 'December']","['April', 'May', 'September']","['July', 'August']",see,Roman-Catholic Basilica,Roman-Catholic Basilica: The biggest Baroque cathedral in Romania.
Oradea,Romania,High,Great,Great,Medium,"['January', 'February', 'March', 'June', 'October', 'November', 'December']","['April', 'May', 'September']","['July', 'August']",see,Moon Church,"Moon Church: A church unique in Europe, with a type of astronomical clock depicting the phases of the moon."
Oradea,Romania,High,Great,Great,Medium,"['January', 'February', 'March', 'June', 'October', 'November', 'December']","['April', 'May', 'September']","['July', 'August']",see,Ady Endre Museum,Ady Endre Museum: A museum dedicated to the greatest Hungarian poet who worked here.
Oradea,Romania,High,Great,Great,Medium,"['January', 'February', 'March', 'June', 'October', 'November', 'December']","['April', 'May', 'September']","['July', 'August']",see,State Theatre,State Theatre: Designed by two Austrian architects who had built around 100 theatres and opera houses in Europe by the end of the 19th century.
Oradea,Romania,High,Great,Great,Medium,"['January', 'February', 'March', 'June', 'October', 'November', 'December']","['April', 'May', 'September']","['July', 'August']",see,Republicii Street,Republicii Street: Displays an incredible number of Art Nouveau buildings.
Oradea,Romania,High,Great,Great,Medium,"['January', 'February', 'March', 'June', 'October', 'November', 'December']","['April', 'May', 'September']","['July', 'August']",do,Băile Felix,Băile Felix: Health spa resort
Orebro,Sweden,not specified,not specified,not specified,Low,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'September']","['June', 'July', 'August']",,,
Orenburg,Russia,not specified,not specified,not specified,Medium,"['January', 'February', 'March', 'April']","['May', 'June', 'October', 'November', 'December']","['July', 'August', 'September']",,,
Orleans,France,not specified,not specified,not specified,Low,"['January', 'February', 'March', 'April', 'November', 'December']","['May', 'June', 'September', 'October']","['July', 'August']",,,
Pamplona,Spain,High,Bad,Great,Medium,"['January', 'February', 'March', 'November', 'December']","['April', 'May', 'June', 'September', 'October']","['July', 'August']",see,Museo de Navarra,"Museo de Navarra: This major museum of Pamplona is located in a 16th century hospital. Includes rich collections of Roman artifacts including 2nd century mosaics. Also has Romanesque art and an important Goya portrait. Gothic and Renaissance paintings, and murals from the 13th century are another must see here."
